total,ds,scene,siteset,media,ocpa_type
2,201902050740,30,28,0,104
1,201902050740,4,28,0,106
2,201902050745,14,28,0,105
2,201902050745,16,28,0,204
2,201902050745,30,28,0,402
4,201902050745,2,28,0,204
4,201902050750,2,28,0,104
1,201902050750,8,28,0,302
2,201902050750,16,28,0,104
2,201902050755,14,28,0,405
4,201902050755,4,28,0,104
1,201902050755,10,28,0,105
2,201902050755,2,28,0,302
1,201902050755,1,28,4,405
1,201902050800,13,28,0,108
1,201902050800,1,28,4,405
1,201902050800,2,28,0,302
2,201902050800,8,28,0,104
4,201902050805,1,28,0,405
10,201902050810,2,28,0,0
3,201902050810,1,28,0,108
1,201902050810,4,28,0,402
1,201902050815,30,28,0,105
1,201902050815,28,28,0,204
1,201902050815,12,28,4,204
4,201902050815,1,28,0,204
2,201902050815,14,28,0,402
2,201902050820,14,28,0,402
1,201902050820,14,28,4,204
4,201902050825,1,28,0,104
4,201902050825,10,28,0,0
1,201902050825,28,28,0,104
10,201902050830,2,28,0,0
3,201902050830,1,28,0,108
1,201902050830,4,28,0,402
3,201902050835,12,28,0,0
2,201902050835,1,28,4,0
1,201902050835,,28,,0
1,201902050840,8,28,0,108
2,201902050840,14,28,0,204
2,201902050840,16,28,0,105
2,201902050840,13,28,0,104
2,201902050840,12,28,0,204
2,201902050845,8,28,0,104
1,201902050845,1,28,4,405
1,201902050845,2,28,0,302
1,201902050845,10,28,0,105
4,201902050845,4,28,0,104
4,201902050850,1,28,0,104
5,201902050850,10,28,0,0
1,201902050850,28,28,0,104
2,201902050855,12,28,0,204
1,201902050855,1,28,4,204
3,201902050855,2,28,0,105
1,201902050855,1,28,0,402
3,201902050855,4,28,0,108
1,201902050855,8,28,0,108
2,201902050900,10,28,0,204
2,201902050900,4,28,0,315
1,201902050900,14,28,0,302
2,201902050900,1,28,0,106
2,201902050900,16,28,0,405
1,201902050900,8,28,0,315
2,201902050905,16,28,0,104
2,201902050905,4,28,0,302
2,201902050905,14,28,0,315
1,201902050905,13,28,0,105
1,201902050905,8,28,0,302
1,201902050910,12,28,4,204
4,201902050910,1,28,0,204
1,201902050910,28,28,0,204
1,201902050910,30,28,0,105
2,201902050915,10,28,0,204
2,201902050915,4,28,0,315
2,201902050915,1,28,0,106
2,201902050915,14,28,0,302
1,201902050915,16,28,0,405
2,201902050920,16,28,0,405
3,201902050920,4,28,0,315
2,201902050920,1,28,0,106
2,201902050920,14,28,0,302
2,201902050920,10,28,0,204
2,201902050920,2,28,0,405
2,201902050925,14,28,0,402
1,201902050925,14,28,4,204
2,201902050930,28,28,0,0
4,201902050930,4,28,0,105
2,201902050930,10,28,0,104
15,201902050930,1,28,0,0
1,201902050930,2,28,0,108
1,201902050930,12,28,4,0
1,201902050935,12,28,0,108
4,201902050935,4,28,0,204
4,201902050935,30,28,0,0
2,201902050935,14,28,0,108
1,201902050940,1,28,4,302
4,201902050940,2,28,0,405
1,201902050940,8,28,0,315
2,201902050940,1,28,0,106
2,201902050940,14,28,0,302
2,201902050940,4,28,0,315
2,201902050940,16,28,0,405
1,201902050945,13,28,0,108
2,201902050945,8,28,0,104
1,201902050945,1,28,4,405
2,201902050945,2,28,0,302
4,201902050945,4,28,0,104
1,201902050945,10,28,0,105
2,201902050950,8,28,0,204
2,201902050950,14,28,0,108
1,201902050950,12,28,0,108
2,201902050955,10,28,0,405
2,201902050955,14,28,0,105
2,201902050955,16,28,0,204
2,201902051000,10,28,0,402
2,201902051005,14,28,0,302
2,201902051005,1,28,0,106
2,201902051005,4,28,0,315
2,201902051005,16,28,0,405
2,201902051005,10,28,0,204
2,201902051010,16,28,0,104
3,201902051010,4,28,0,302
2,201902051010,14,28,0,315
1,201902051010,13,28,0,105
1,201902051010,8,28,0,302
1,201902051015,12,28,0,108
4,201902051015,4,28,0,204
4,201902051015,30,28,0,0
2,201902051015,8,28,0,204
1,201902051020,12,28,0,108
4,201902051020,4,28,0,204
4,201902051020,30,28,0,0
2,201902051020,8,28,0,204
5,201902051025,14,28,0,0
4,201902051030,16,28,0,0
1,201902051030,4,28,0,402
10,201902051030,2,28,0,0
4,201902051030,1,28,0,108
2,201902051035,16,28,0,104
1,201902051035,13,28,0,105
1,201902051035,14,28,0,315
2,201902051035,4,28,0,302
4,201902051035,2,28,0,104
4,201902051040,14,28,0,0
2,201902051040,1,28,4,0
1,201902051045,14,28,4,405
4,201902051045,1,28,0,405
4,201902051050,4,28,0,104
1,201902051050,10,28,0,105
2,201902051050,14,28,0,405
2,201902051055,16,28,0,105
2,201902051055,14,28,0,204
1,201902051055,8,28,0,108
2,201902051055,13,28,0,104
3,201902051055,2,28,0,105
1,201902051055,1,28,4,204
2,201902051100,13,28,0,204
4,201902051100,4,28,0,405
2,201902051100,14,28,0,104
6,201902051105,8,28,0,0
4,201902051105,1,28,0,105
2,201902051110,12,28,0,104
2,201902051110,8,28,0,405
1,201902051110,2,28,0,315
4,201902051115,1,28,0,104
4,201902051115,10,28,0,0
1,201902051115,28,28,0,104
1,201902051120,4,28,0,106
2,201902051120,30,28,0,104
3,201902051120,1,28,0,315
1,201902051125,28,28,0,108
4,201902051125,1,28,0,108
11,201902051125,2,28,0,0
1,201902051130,28,28,0,104
5,201902051130,10,28,0,0
4,201902051130,1,28,0,104
1,201902051135,12,28,0,108
4,201902051135,4,28,0,204
4,201902051135,30,28,0,0
2,201902051135,8,28,0,204
2,201902051145,14,28,0,405
4,201902051145,4,28,0,104
1,201902051145,10,28,0,105
2,201902051145,8,28,0,104
1,201902051150,14,28,4,405
4,201902051150,1,28,0,405
2,201902051155,14,28,0,105
2,201902051155,16,28,0,204
1,201902051155,10,28,0,405
1,201902051155,12,28,0,105
4,201902051200,2,28,0,204
2,201902051200,30,28,0,402
1,201902051200,12,28,0,105
2,201902051200,16,28,0,204
1,201902051205,14,28,4,204
2,201902051205,14,28,0,402
1,201902051205,12,28,4,204
4,201902051210,4,28,0,405
2,201902051210,13,28,0,204
2,201902051210,14,28,0,104
1,201902051210,2,28,0,315
2,201902051215,30,28,0,104
2,201902051215,1,28,0,315
1,201902051215,4,28,0,106
2,201902051220,30,28,0,402
4,201902051220,2,28,0,204
1,201902051220,12,28,0,105
2,201902051220,14,28,0,105
2,201902051220,16,28,0,204
1,201902051225,2,28,0,106
1,201902051225,14,28,4,405
4,201902051225,1,28,0,405
2,201902051230,14,28,0,405
4,201902051230,4,28,0,104
1,201902051230,10,28,0,105
2,201902051230,2,28,0,302
1,201902051235,14,28,4,405
4,201902051235,1,28,0,405
1,201902051245,12,28,0,105
4,201902051245,2,28,0,204
1,201902051245,30,28,0,402
2,201902051250,1,28,0,402
3,201902051250,4,28,0,108
1,201902051250,1,28,4,204
3,201902051250,2,28,0,105
2,201902051250,12,28,0,204
2,201902051250,13,28,0,104
4,201902051255,2,28,0,204
2,201902051255,30,28,0,402
1,201902051255,12,28,0,105
2,201902051255,16,28,0,204
2,201902051255,14,28,0,105
2,201902051300,14,28,0,104
4,201902051300,4,28,0,405
2,201902051300,13,28,0,204
2,201902051300,8,28,0,405
2,201902051300,12,28,0,104
4,201902051310,2,28,0,204
1,201902051310,30,28,0,402
1,201902051310,12,28,0,105
2,201902051310,16,28,0,204
2,201902051315,10,28,0,402
1,201902051320,28,28,0,108
4,201902051320,1,28,0,108
11,201902051320,2,28,0,0
1,201902051325,10,28,0,105
4,201902051325,4,28,0,104
2,201902051325,14,28,0,405
1,201902051330,13,28,0,108
2,201902051330,2,28,0,302
1,201902051330,1,28,4,405
2,201902051330,8,28,0,104
4,201902051335,1,28,0,104
1,201902051335,28,28,0,104
4,201902051335,10,28,0,0
2,201902051340,14,28,0,204
2,201902051340,16,28,0,105
1,201902051340,8,28,0,108
2,201902051340,13,28,0,104
1,201902051340,1,28,4,204
1,201902051345,12,28,0,105
4,201902051345,2,28,0,204
2,201902051345,30,28,0,402
2,201902051345,10,28,0,405
2,201902051350,8,28,0,105
1,201902051350,16,28,0,108
2,201902051350,14,28,4,0
3,201902051350,4,28,0,105
2,201902051350,10,28,0,104
2,201902051350,28,28,0,0
1,201902051355,12,28,0,105
4,201902051355,2,28,0,204
2,201902051355,30,28,0,402
2,201902051355,10,28,0,405
5,201902051400,8,28,0,0
4,201902051405,16,28,0,0
10,201902051405,2,28,0,0
4,201902051405,1,28,0,108
1,201902051410,2,28,0,106
1,201902051410,14,28,4,405
1,201902051415,1,28,0,402
3,201902051415,4,28,0,108
1,201902051415,1,28,4,204
3,201902051415,2,28,0,105
2,201902051415,12,28,0,204
2,201902051415,13,28,0,104
1,201902051420,30,28,0,405
3,201902051420,13,28,0,0
4,201902051420,1,28,0,302
1,201902051420,14,28,0,106
4,201902051425,14,28,0,0
2,201902051430,14,28,0,302
2,201902051430,1,28,0,106
1,201902051430,4,28,0,315
2,201902051430,16,28,0,405
2,201902051430,10,28,0,204
1,201902051430,1,28,4,302
4,201902051430,2,28,0,405
2,201902051435,12,28,0,104
2,201902051435,8,28,0,405
1,201902051435,2,28,0,315
2,201902051440,16,28,0,405
2,201902051440,4,28,0,315
2,201902051440,1,28,0,106
2,201902051440,14,28,0,302
2,201902051440,10,28,0,204
1,201902051445,12,28,0,108
4,201902051445,4,28,0,204
4,201902051445,30,28,0,0
2,201902051445,14,28,0,108
2,201902051450,13,28,0,104
1,201902051450,8,28,0,108
2,201902051450,14,28,0,204
2,201902051450,16,28,0,105
1,201902051450,1,28,0,402
3,201902051450,4,28,0,108
4,201902051455,1,28,0,104
4,201902051455,10,28,0,0
1,201902051455,28,28,0,104
1,201902051500,2,28,0,106
1,201902051500,14,28,4,405
4,201902051500,1,28,0,405
4,201902051505,1,28,0,405
2,201902051510,12,28,0,204
1,201902051510,1,28,4,204
3,201902051510,2,28,0,105
2,201902051510,1,28,0,402
3,201902051510,4,28,0,108
1,201902051510,8,28,0,108
4,201902051515,1,28,0,105
1,201902051515,28,28,0,105
2,201902051515,2,28,0,402
9,201902051515,4,28,0,0
1,201902051515,30,28,0,204
1,201902051520,14,28,4,302
2,201902051520,10,28,0,402
1,201902051520,14,28,0,106
4,201902051520,1,28,0,302
1,201902051525,13,28,0,105
1,201902051525,14,28,0,315
2,201902051525,4,28,0,302
2,201902051525,16,28,0,104
10,201902051530,4,28,0,0
1,201902051530,30,28,0,204
1,201902051530,28,28,0,105
3,201902051530,2,28,0,402
4,201902051530,1,28,0,105
2,201902051535,8,28,0,405
2,201902051535,12,28,0,104
1,201902051535,2,28,0,315
2,201902051535,14,28,0,104
1,201902051540,28,28,0,104
4,201902051540,10,28,0,0
4,201902051545,2,28,0,204
2,201902051545,30,28,0,402
1,201902051545,12,28,0,105
2,201902051545,16,28,0,204
2,201902051545,14,28,0,105
1,201902051550,14,28,0,106
4,201902051550,1,28,0,302
3,201902051550,13,28,0,0
2,201902051555,12,28,0,104
2,201902051555,8,28,0,405
1,201902051555,2,28,0,315
2,201902051555,14,28,0,104
1,201902051600,12,28,0,105
1,201902051600,30,28,0,402
4,201902051600,2,28,0,204
3,201902051605,2,28,0,405
1,201902051605,1,28,4,302
1,201902051605,8,28,0,315
2,201902051605,16,28,0,405
2,201902051605,4,28,0,315
2,201902051605,1,28,0,106
1,201902051610,14,28,0,402
1,201902051610,14,28,4,204
1,201902051610,28,28,0,204
1,201902051610,30,28,0,105
2,201902051615,8,28,0,105
2,201902051615,16,28,0,108
2,201902051615,14,28,4,0
1,201902051615,12,28,4,0
2,201902051620,10,28,0,402
1,201902051620,14,28,4,302
3,201902051620,13,28,0,0
2,201902051625,1,28,4,0
3,201902051625,12,28,0,0
1,201902051630,14,28,4,204
1,201902051630,14,28,0,402
1,201902051630,12,28,4,204
4,201902051635,14,28,0,0
2,201902051640,1,28,0,106
2,201902051640,14,28,0,302
2,201902051640,4,28,0,315
2,201902051640,16,28,0,405
2,201902051640,10,28,0,204
1,201902051640,1,28,4,302
2,201902051640,2,28,0,405
1,201902051645,28,28,0,204
1,201902051645,30,28,0,105
4,201902051645,1,28,0,204
1,201902051645,12,28,4,204
2,201902051650,10,28,0,104
3,201902051650,4,28,0,105
2,201902051650,28,28,0,0
1,201902051650,12,28,4,0
2,201902051650,2,28,0,108
16,201902051650,1,28,0,0
2,201902051655,8,28,0,405
2,201902051655,12,28,0,104
1,201902051655,2,28,0,315
2,201902051655,14,28,0,104
2,201902051700,30,28,0,204
9,201902051700,4,28,0,0
3,201902051700,2,28,0,402
1,201902051700,28,28,0,105
4,201902051700,1,28,0,105
4,201902051705,1,28,0,104
1,201902051705,28,28,0,104
4,201902051705,10,28,0,0
1,201902051710,2,28,0,106
1,201902051710,14,28,4,405
4,201902051715,16,28,0,0
2,201902051720,8,28,0,204
2,201902051720,14,28,0,108
4,201902051720,30,28,0,0
3,201902051720,4,28,0,204
4,201902051725,4,28,0,405
2,201902051725,13,28,0,204
2,201902051725,14,28,0,104
2,201902051725,2,28,0,315
2,201902051730,10,28,0,405
2,201902051730,14,28,0,105
2,201902051730,16,28,0,204
2,201902051735,28,28,0,0
2,201902051735,4,28,0,105
2,201902051735,10,28,0,104
1,201902051735,12,28,4,0
15,201902051735,1,28,0,0
2,201902051735,2,28,0,108
2,201902051740,8,28,0,204
2,201902051740,14,28,0,108
4,201902051740,30,28,0,0
4,201902051740,4,28,0,204
4,201902051745,4,28,0,204
4,201902051745,30,28,0,0
1,201902051745,12,28,0,108
4,201902051750,2,28,0,405
1,201902051750,1,28,4,302
1,201902051750,8,28,0,315
2,201902051750,16,28,0,405
2,201902051750,4,28,0,315
2,201902051750,14,28,0,302
5,201902051755,8,28,0,0
4,201902051800,10,28,0,0
1,201902051800,28,28,0,104
4,201902051800,1,28,0,104
1,201902051805,13,28,0,108
1,201902051805,1,28,4,405
2,201902051805,2,28,0,302
2,201902051805,8,28,0,104
2,201902051810,16,28,0,405
2,201902051810,4,28,0,315
2,201902051810,1,28,0,106
2,201902051810,14,28,0,302
2,201902051810,10,28,0,204
4,201902051810,2,28,0,405
1,201902051810,1,28,4,302
1,201902051815,13,28,0,108
2,201902051815,2,28,0,302
1,201902051815,1,28,4,405
2,201902051815,8,28,0,104
1,201902051820,8,28,0,315
4,201902051820,2,28,0,405
1,201902051820,1,28,4,302
1,201902051825,8,28,0,302
4,201902051825,2,28,0,104
1,201902051825,14,28,0,315
2,201902051825,4,28,0,302
2,201902051830,14,28,0,108
2,201902051830,8,28,0,204
4,201902051835,16,28,0,0
4,201902051840,14,28,0,0
2,201902051845,8,28,0,204
2,201902051845,14,28,0,108
1,201902051855,12,28,4,0
15,201902051855,1,28,0,0
2,201902051855,2,28,0,108
3,201902051855,4,28,0,105
2,201902051855,10,28,0,104
2,201902051855,28,28,0,0
2,201902051855,8,28,0,105
1,201902051900,8,28,0,302
4,201902051900,2,28,0,104
1,201902051905,2,28,0,315
2,201902051905,8,28,0,405
2,201902051905,12,28,0,104
4,201902051905,4,28,0,405
1,201902051910,2,28,0,315
2,201902051910,12,28,0,104
2,201902051910,8,28,0,405
2,201902051910,13,28,0,204
1,201902051915,13,28,0,108
2,201902051915,8,28,0,104
1,201902051915,1,28,4,405
2,201902051915,2,28,0,302
1,201902051915,10,28,0,105
4,201902051915,4,28,0,104
2,201902051920,12,28,0,104
2,201902051920,8,28,0,405
1,201902051920,2,28,0,315
2,201902051925,10,28,0,402
1,201902051925,14,28,4,302
3,201902051925,13,28,0,0
4,201902051930,2,28,0,204
1,201902051930,30,28,0,402
1,201902051930,12,28,0,105
2,201902051935,12,28,0,204
1,201902051935,1,28,4,204
3,201902051935,2,28,0,105
2,201902051935,1,28,0,402
3,201902051935,4,28,0,108
1,201902051935,8,28,0,108
1,201902051940,2,28,0,106
1,201902051940,14,28,4,405
4,201902051945,2,28,0,204
1,201902051945,30,28,0,402
1,201902051945,12,28,0,105
2,201902051945,16,28,0,204
4,201902051950,4,28,0,105
2,201902051950,10,28,0,104
2,201902051950,28,28,0,0
18,201902051950,1,28,0,0
2,201902051950,2,28,0,108
1,201902051950,12,28,4,0
2,201902051955,4,28,0,106
2,201902051955,30,28,0,104
3,201902051955,1,28,0,315
4,201902052000,2,28,0,104
1,201902052000,8,28,0,302
1,201902052000,13,28,0,105
2,201902052005,12,28,0,204
1,201902052005,1,28,4,204
3,201902052005,2,28,0,105
1,201902052005,1,28,0,402
3,201902052005,4,28,0,108
1,201902052005,8,28,0,108
1,201902052010,28,28,0,108
4,201902052010,1,28,0,108
10,201902052010,2,28,0,0
2,201902052015,1,28,4,0
3,201902052015,12,28,0,0
1,201902052015,,28,,0
5,201902052015,14,28,0,0
4,201902052020,14,28,0,0
2,201902052025,4,28,0,106
2,201902052025,30,28,0,104
3,201902052025,1,28,0,315
1,201902052030,1,28,4,204
3,201902052030,2,28,0,105
2,201902052030,12,28,0,204
2,201902052030,1,28,0,402
3,201902052030,4,28,0,108
2,201902052030,14,28,0,204
2,201902052030,16,28,0,105
4,201902052035,1,28,0,204
1,201902052035,28,28,0,204
1,201902052035,30,28,0,105
1,201902052040,14,28,0,106
4,201902052040,1,28,0,302
3,201902052040,13,28,0,0
2,201902052040,30,28,0,405
1,201902052040,14,28,4,302
2,201902052040,10,28,0,402
5,201902052045,8,28,0,0
4,201902052050,1,28,0,104
1,201902052050,28,28,0,104
4,201902052050,10,28,0,0
1,201902052055,8,28,0,302
4,201902052055,2,28,0,104
2,201902052100,14,28,0,104
4,201902052100,4,28,0,405
2,201902052100,13,28,0,204
2,201902052100,12,28,0,104
2,201902052100,8,28,0,405
2,201902052105,13,28,0,204
4,201902052105,4,28,0,405
2,201902052105,14,28,0,104
1,201902052110,12,28,0,105
2,201902052110,30,28,0,402
4,201902052110,2,28,0,204
2,201902052110,10,28,0,405
2,201902052115,16,28,0,104
2,201902052115,4,28,0,302
1,201902052115,14,28,0,315
1,201902052115,13,28,0,105
1,201902052115,8,28,0,302
1,201902052120,,28,,0
3,201902052120,12,28,0,0
2,201902052120,1,28,4,0
1,201902052125,1,28,4,302
4,201902052125,2,28,0,405
1,201902052125,8,28,0,315
2,201902052125,14,28,0,302
2,201902052125,1,28,0,106
2,201902052125,4,28,0,315
2,201902052130,10,28,0,104
4,201902052130,4,28,0,105
2,201902052130,28,28,0,0
1,201902052130,12,28,4,0
2,201902052130,2,28,0,108
16,201902052130,1,28,0,0
4,201902052135,1,28,0,405
1,201902052140,12,28,4,204
4,201902052140,1,28,0,204
1,201902052140,28,28,0,204
1,201902052140,30,28,0,105
2,201902052145,10,28,0,204
2,201902052145,16,28,0,405
2,201902052145,1,28,0,106
2,201902052145,14,28,0,302
1,201902052145,4,28,0,315
1,201902052145,8,28,0,315
4,201902052150,16,28,0,0
1,201902052150,28,28,0,108
2,201902052155,13,28,0,104
2,201902052155,16,28,0,105
2,201902052155,14,28,0,204
1,201902052155,8,28,0,108
2,201902052200,1,28,4,0
5,201902052200,12,28,0,0
2,201902052205,10,28,0,402
4,201902052205,1,28,0,302
1,201902052205,14,28,0,106
2,201902052210,4,28,0,106
2,201902052215,10,28,0,204
2,201902052215,1,28,0,106
2,201902052215,14,28,0,302
2,201902052215,4,28,0,315
2,201902052215,16,28,0,405
2,201902052220,30,28,0,104
3,201902052220,1,28,0,315
2,201902052225,12,28,0,104
2,201902052225,8,28,0,405
1,201902052225,2,28,0,315
2,201902052225,14,28,0,104
2,201902052230,8,28,0,405
2,201902052230,12,28,0,104
2,201902052230,2,28,0,315
1,201902052235,13,28,0,108
2,201902052235,8,28,0,104
1,201902052235,2,28,0,302
1,201902052235,1,28,4,405
4,201902052235,4,28,0,104
2,201902052240,8,28,0,204
1,201902052240,14,28,0,108
3,201902052240,30,28,0,0
3,201902052240,4,28,0,204
4,201902052245,2,28,0,104
1,201902052245,8,28,0,302
2,201902052245,16,28,0,104
5,201902052250,8,28,0,0
1,201902052255,2,28,0,106
1,201902052255,14,28,4,405
4,201902052255,1,28,0,405
1,201902052300,14,28,4,204
1,201902052300,12,28,4,204
4,201902052305,1,28,0,105
1,201902052305,30,28,0,204
9,201902052305,4,28,0,0
3,201902052305,2,28,0,402
1,201902052305,28,28,0,105
5,201902052305,8,28,0,0
4,201902052310,1,28,0,405
1,201902052315,14,28,4,405
1,201902052315,2,28,0,106
2,201902052320,1,28,4,0
3,201902052320,12,28,0,0
4,201902052325,2,28,0,104
1,201902052325,8,28,0,302
1,201902052325,13,28,0,105
1,201902052330,1,28,4,302
4,201902052330,2,28,0,405
1,201902052330,8,28,0,315
2,201902052335,16,28,0,204
2,201902052335,14,28,0,105
2,201902052335,10,28,0,405
1,201902052335,12,28,0,105
1,201902052340,2,28,0,106
1,201902052340,14,28,4,405
4,201902052340,1,28,0,405
4,201902052345,16,28,0,0
4,201902052350,4,28,0,204
3,201902052350,30,28,0,0
1,201902052350,12,28,0,108
4,201902052355,4,28,0,104
1,201902052355,10,28,0,105
2,201902052355,14,28,0,405
2,201902060000,2,28,0,315
2,201902060000,12,28,0,104
2,201902060000,8,28,0,405
2,201902060000,13,28,0,204
1,201902060005,14,28,4,204
1,201902060010,1,28,4,405
1,201902060010,2,28,0,302
2,201902060010,8,28,0,104
1,201902060010,13,28,0,108
2,201902060010,14,28,0,405
4,201902060015,14,28,0,0
1,201902060020,12,28,0,105
4,201902060020,2,28,0,204
2,201902060025,2,28,0,315
2,201902060025,8,28,0,405
2,201902060025,12,28,0,104
1,201902060025,13,28,0,204
1,201902060030,14,28,0,108
2,201902060030,8,28,0,204
4,201902060035,1,28,0,104
4,201902060035,10,28,0,0
1,201902060035,28,28,0,104
1,201902060040,13,28,0,108
